,0,1,2,3
0,0,[   4    8   10 ... 2878 2879 2883],[ 0  1  2  3  4  7  9 12 15],"[1289.5248996859038, 0.9939475453934096, 4.830286008129872e-06]"
1,0,[   0    1    2 ... 2881 2882 2883],[ 0  1  2  5  6  8  9 10 14 15],"[1262.0070180579614, 0.9930507296733843, 4.742639136193035e-06]"
2,0,[   0    1    2 ... 2877 2879 2880],[ 1  4  9 10 11 12 15 16],"[979.2228357132378, 0.9944055944055944, 5.157341075523534e-06]"
3,0,[   2    7    9 ... 2875 2880 2882],[ 3  5  8 10 11 12 13 14 15],"[778.146227071554, 0.9939556749496307, 4.835503275865985e-06]"
4,0,[   2    3    4 ... 2879 2880 2881],[ 1  2  3  5  6  7  9 10 11 12 13 15],"[1082.963999682176, 0.9915611814345991, 4.937624097787762e-06]"
5,0,[   1    3    5 ... 2872 2873 2875],[ 2  4  7 10 12],"[1004.9380630498786, 0.9965421853388658, 4.544641051401121e-06]"
6,0,[   0    1    2 ... 2880 2881 2883],[ 0  1  2  4  6  8 10 11 12 15],"[1151.7835328635776, 0.9933244325767691, 4.732160467615546e-06]"
7,0,[   0    1    3 ... 2880 2881 2883],[ 0  1  5  6  8 15 16],"[1039.328714664969, 0.9953519256308101, 4.4518696176814125e-06]"
8,0,[   0    1    2 ... 2879 2880 2883],[ 0  1 12 16],"[1028.647084653571, 0.9972164231036882, 4.1551735623189825e-06]"
9,0,[   3    4    6 ... 2879 2881 2882],[ 4  5  6  7  8  9 12 13 16],"[817.2908593429787, 0.9936753338018272, 4.725711183061372e-06]"
10,0,[   4    8   10 ... 2878 2879 2883],[ 0  1  2  3  4  7  9 12 15],"[1289.5248996859038, 0.9939475453934096, 4.830286008129872e-06]"
11,0,[   0    1    2 ... 2879 2880 2883],[ 0  1  8  9 10 12 13 14 16],"[1037.684646507916, 0.9937716262975779, 4.626329942687221e-06]"
12,0,[   1    3    5 ... 2872 2873 2875],[ 2  4  7 10 12],"[1002.1532035296511, 0.9965397923875432, 4.541267376139953e-06]"
13,0,[   4    8   10 ... 2878 2879 2883],[ 0  1  2  3  4  7  9 12 15],"[1290.9734220505047, 0.9939516129032258, 4.833252942238229e-06]"
14,0,[   0    1    2 ... 2879 2880 2883],[ 0  1 12 16],"[1028.647084653571, 0.9972164231036882, 4.1551735623189825e-06]"
15,0,[   0    1    4 ... 2879 2880 2882],[ 1  4 10 11 12 15],"[953.2945906243962, 0.995850622406639, 4.970195620957531e-06]"
16,0,[   0    1    2 ... 2879 2880 2883],[ 0  1 12 16],"[1028.647084653571, 0.9972164231036882, 4.1551735623189825e-06]"
17,0,[   0    1    2 ... 2880 2881 2883],[ 0  1  2  4  6  8 10 11 12 15],"[1151.7835328635776, 0.9933244325767691, 4.732160467615546e-06]"
18,0,[   4    8   10 ... 2878 2879 2883],[ 0  1  2  3  4  7  9 12 15],"[1289.5248996859038, 0.9939475453934096, 4.830286008129872e-06]"
19,0,[   0    1    2 ... 2880 2881 2883],[ 0  1  2  4  6  8 10 11 12 15],"[1151.7835328635776, 0.9933244325767691, 4.732160467615546e-06]"
20,1,[   4    8   10 ... 2878 2879 2883],[ 0  1  2  3  4  7  9 12 15],"[1289.5248996859038, 0.9939475453934096, 4.830286008129872e-06]"
21,1,[   0    1    2 ... 2881 2882 2883],[ 0  1  2  5  6  8  9 10 14 15],"[1262.0070180579614, 0.9930507296733843, 4.742639136193035e-06]"
22,1,[   0    1    2 ... 2877 2879 2880],[ 1  4  9 10 11 12 15 16],"[979.2228357132378, 0.9944055944055944, 5.157341075523534e-06]"
23,1,[   2    7    9 ... 2875 2880 2882],[ 3  5  8 10 11 12 13 14 15],"[778.146227071554, 0.9939556749496307, 4.835503275865985e-06]"
24,1,[   2    3    4 ... 2879 2880 2881],[ 1  2  3  5  6  7  9 10 11 12 13 15],"[1082.963999682176, 0.9915611814345991, 4.937624097787762e-06]"
25,1,[   1    3    5 ... 2872 2873 2875],[ 2  4  7 10 12],"[1004.9380630498786, 0.9965421853388658, 4.544641051401121e-06]"
26,1,[   0    1    2 ... 2880 2881 2883],[ 0  1  2  4  6  8 10 11 12 15],"[1151.7835328635776, 0.9933244325767691, 4.732160467615546e-06]"
27,1,[   0    1    3 ... 2880 2881 2883],[ 0  1  5  6  8 15 16],"[1039.328714664969, 0.9953519256308101, 4.4518696176814125e-06]"
28,1,[   0    1    2 ... 2879 2880 2883],[ 0  1 12 16],"[1028.647084653571, 0.9972164231036882, 4.1551735623189825e-06]"
29,1,[   3    4    6 ... 2879 2881 2882],[ 4  5  6  7  8  9 12 13 16],"[817.2908593429787, 0.9936753338018272, 4.725711183061372e-06]"
30,1,[   0    1    4 ... 2877 2879 2880],[ 1  5  6  7 10 12 14 15],"[849.5987883839958, 0.9944095038434662, 4.558957778382493e-06]"
31,1,[   1    2    4 ... 2873 2881 2883],[ 0  1  2 10 12],"[1212.5532365719139, 0.9965421853388658, 4.348235077394255e-06]"
32,1,[   0    1    2 ... 2880 2881 2883],[ 0  1  2  4  6  8 10 11 12 15],"[1152.2516637776307, 0.9933288859239493, 4.736859402316444e-06]"
33,1,[   4    8   10 ... 2878 2879 2883],[ 0  1  2  3  4  7  9 12 15],"[1289.2643050964634, 0.993943472409152, 4.824962376063393e-06]"
34,1,[   0    4   10 ... 2878 2879 2883],[ 0  1  2  3  9 11 12 15],"[1253.725790744537, 0.9945092656142759, 4.712661329469103e-06]"
35,1,[   0    1    2 ... 2879 2880 2883],[ 0  1 12 16],"[1028.647084653571, 0.9972164231036882, 4.1551735623189825e-06]"
36,1,[   3    4    6 ... 2879 2881 2882],[ 4  5  6  7  8  9 12 13 16],"[817.2908593429787, 0.9936753338018272, 4.725711183061372e-06]"
37,1,[   0    1    3 ... 2880 2881 2883],[ 0  1  5  6  8 15 16],"[1039.328714664969, 0.9953519256308101, 4.4518696176814125e-06]"
38,1,[   0    1    2 ... 2881 2882 2883],[ 0  1  2  5  6  8  9 10 14 15],"[1262.0070180579614, 0.9930507296733843, 4.742639136193035e-06]"
39,1,[   0    1    2 ... 2877 2879 2880],[ 1  4  9 10 11 12 15 16],"[979.2228357132378, 0.9944055944055944, 5.157341075523534e-06]"
40,2,[   4    8   10 ... 2878 2879 2883],[ 0  1  2  3  4  7  9 12 15],"[1289.5248996859038, 0.9939475453934096, 4.830286008129872e-06]"
41,2,[   0    1    2 ... 2881 2882 2883],[ 0  1  2  5  6  8  9 10 14 15],"[1262.0070180579614, 0.9930507296733843, 4.742639136193035e-06]"
42,2,[   0    1    2 ... 2877 2879 2880],[ 1  4  9 10 11 12 15 16],"[979.2228357132378, 0.9944055944055944, 5.157341075523534e-06]"
43,2,[   2    7    9 ... 2875 2880 2882],[ 3  5  8 10 11 12 13 14 15],"[778.146227071554, 0.9939556749496307, 4.835503275865985e-06]"
44,2,[   2    3    4 ... 2879 2880 2881],[ 1  2  3  5  6  7  9 10 11 12 13 15],"[1082.963999682176, 0.9915611814345991, 4.937624097787762e-06]"
45,2,[   1    3    5 ... 2872 2873 2875],[ 2  4  7 10 12],"[1004.9380630498786, 0.9965421853388658, 4.544641051401121e-06]"
46,2,[   0    1    2 ... 2880 2881 2883],[ 0  1  2  4  6  8 10 11 12 15],"[1151.7835328635776, 0.9933244325767691, 4.732160467615546e-06]"
47,2,[   0    1    3 ... 2880 2881 2883],[ 0  1  5  6  8 15 16],"[1039.328714664969, 0.9953519256308101, 4.4518696176814125e-06]"
48,2,[   0    1    2 ... 2879 2880 2883],[ 0  1 12 16],"[1028.647084653571, 0.9972164231036882, 4.1551735623189825e-06]"
49,2,[   3    4    6 ... 2879 2881 2882],[ 4  5  6  7  8  9 12 13 16],"[817.2908593429787, 0.9936753338018272, 4.725711183061372e-06]"
50,2,[   2    3    4 ... 2879 2880 2881],[ 1  2  3  5  6  7  9 10 11 12 13 15],"[1082.9178190801863, 0.9915671117357695, 4.9344384267226055e-06]"
51,2,[   1    2    3 ... 2874 2875 2879],[ 1  2  4  6  7 16],"[1074.8599531477103, 0.9959044368600682, 4.7725334777756304e-06]"
52,2,[   4    8   10 ... 2878 2879 2883],[ 0  1  2  3  4  7  9 12 15],"[1289.5248996859038, 0.9939475453934096, 4.830286008129872e-06]"
53,2,[   0    1    2 ... 2879 2880 2881],[ 2  3  6  8  9 10 11 12 15 16],"[1012.8504374754893, 0.9929228591648974, 5.07576262768478e-06]"
54,2,[   4    8   10 ... 2878 2879 2883],[ 0  1  2  3  4  7  9 12 15],"[1289.5248996859038, 0.9939475453934096, 4.830286008129872e-06]"
55,2,[   0    1    2 ... 2879 2880 2883],[ 0  1 12 16],"[1028.647084653571, 0.9972164231036882, 4.1551735623189825e-06]"
56,2,[   0    1    3 ... 2875 2877 2883],[ 0  1  2  7  9 11 12 13 15],"[1263.1331911582806, 0.9937673130193906, 4.99549159457782e-06]"
57,2,[   1    3    5 ... 2872 2873 2875],[ 2  4  7 10 12],"[1004.9380630498786, 0.9965421853388658, 4.544641051401121e-06]"
58,2,[   0    1    2 ... 2879 2880 2883],[ 0  1 12 16],"[1029.9269741818048, 0.9972183588317107, 4.1545147303521485e-06]"
59,2,[   0    2    3 ... 2878 2881 2883],[ 0  2  4  6  8 10 12 15],"[1164.9838354513365, 0.9945130315500685, 4.571185507528205e-06]"
60,3,[   4    8   10 ... 2878 2879 2883],[ 0  1  2  3  4  7  9 12 15],"[1289.5248996859038, 0.9939475453934096, 4.830286008129872e-06]"
61,3,[   0    1    2 ... 2881 2882 2883],[ 0  1  2  5  6  8  9 10 14 15],"[1262.0070180579614, 0.9930507296733843, 4.742639136193035e-06]"
62,3,[   0    1    2 ... 2877 2879 2880],[ 1  4  9 10 11 12 15 16],"[979.2228357132378, 0.9944055944055944, 5.157341075523534e-06]"
63,3,[   2    7    9 ... 2875 2880 2882],[ 3  5  8 10 11 12 13 14 15],"[778.146227071554, 0.9939556749496307, 4.835503275865985e-06]"
64,3,[   2    3    4 ... 2879 2880 2881],[ 1  2  3  5  6  7  9 10 11 12 13 15],"[1082.963999682176, 0.9915611814345991, 4.937624097787762e-06]"
