,0,1,2,3
0,0,[   2    4   13 ... 2879 2881 2882],[ 1  5  8 12 13 14],"[761.9764787405394, 0.9958904109589041, 4.403682947174504e-06]"
1,0,[   0    1    2 ... 2880 2881 2883],[ 0  1  2  3  9 10 12 13 14],"[1145.5869239047463, 0.9935760171306209, 4.915080022458614e-06]"
2,0,[   2    3    6 ... 2879 2882 2883],[ 0  1  2  4  7  9 10 12 15],"[1318.5985944996794, 0.9939393939393939, 4.956987135116319e-06]"
3,0,[   0    1    3 ... 2878 2880 2882],[ 2  3  6 14 16],"[923.0037578010689, 0.9965846994535519, 4.730709761342031e-06]"
4,0,[   0    1    3 ... 2878 2880 2881],[ 4  5  6  8 10 12],"[729.6031647424301, 0.9957924263674615, 4.44477629124012e-06]"
5,0,[   3    6    7 ... 2879 2880 2883],[ 0  1  2  6 10 11 13 16],"[1197.7104716797123, 0.9943899018232819, 4.584898020111435e-06]"
6,0,[   0    1    5 ... 2876 2877 2881],[ 2  3  4  5  6  7  9 10 12 13 14 16],"[970.1009481617227, 0.9914346895074947, 4.85369630469556e-06]"
7,0,[   1    3    6 ... 2877 2879 2881],[ 5  9 10 11 12 14 16],"[767.5742498978016, 0.9951557093425606, 4.8721278754320655e-06]"
8,0,[   0    1    2 ... 2875 2881 2882],[ 1  3  4  5  7  8  9 10 11 12 13 15],"[984.8876989836517, 0.9914163090128756, 4.586421131408053e-06]"
9,0,[   1    3    4 ... 2878 2882 2883],[ 0  1  3  7 11 12 13 15],"[1088.5906710115057, 0.9945205479452055, 4.475234709217109e-06]"
10,0,[   0    1    3 ... 2878 2882 2883],[ 0  1  2  3  4  5 11 12 15 16],"[1103.320647499655, 0.9932614555256065, 4.756812653331464e-06]"
11,0,[   2    3    6 ... 2879 2882 2883],[ 0  1  2  4  7  9 10 12 15],"[1318.9147315805678, 0.993943472409152, 4.959748324795325e-06]"
12,0,[   0    2    3 ... 2878 2882 2883],[ 0  2  4  6  7  8 10 12 13 14 15 16],"[1069.6027287659201, 0.9915074309978769, 4.708629084067094e-06]"
13,0,[   0    1    2 ... 2878 2880 2882],[ 1  9 10 12 14 15 16],"[879.8870855882933, 0.9950389794472005, 5.052090914677596e-06]"
14,0,[   2    3    6 ... 2879 2882 2883],[ 0  1  2  4  7  9 10 12 15],"[1318.5985944996794, 0.9939393939393939, 4.956987135116319e-06]"
15,0,[   0    1    5 ... 2876 2877 2881],[ 2  3  4  5  6  7  9 10 12 13 14 16],"[970.1009481617227, 0.9914346895074947, 4.85369630469556e-06]"
16,0,[   0    2    4 ... 2878 2879 2882],[ 1  5  8  9 11 12 13 14 15 16],"[879.4005459664567, 0.9930843706777317, 4.927902668735703e-06]"
