,0,1,2,3
0,0,[   0    1    2 ... 2878 2880 2881],[ 4  5  8  9 10 12 14 15],"[880.2939067739051, 0.9946452476572959, 4.910496034525592e-06]"
1,0,[   1    2    6 ... 2879 2882 2883],[ 0  1  2  4  6  8  9 10 11 14 15 16],"[1198.5671635618746, 0.9917695473251029, 4.87278233313117e-06]"
2,0,[   3    6    9 ... 2878 2880 2881],[ 2  3  4  5  9 10 13 15 16],"[1053.2701176368364, 0.9938144329896907, 5.159178521868635e-06]"
3,0,[   0    1    2 ... 2877 2879 2882],[ 2  4  5  6  9 11 12 13 16],"[988.9064556219394, 0.9937716262975779, 5.0430865138911106e-06]"
4,0,[   0    1    2 ... 2878 2879 2883],[ 0  1  2  5  7  8  9 10 11 14 16],"[1207.0838249302562, 0.9927055702917772, 4.871853019628412e-06]"
5,0,[   1    2    4 ... 2880 2881 2882],[ 4  5  6  9 11 13 14 15],"[852.4168466574628, 0.9945689069925322, 5.1641631190851744e-06]"
6,0,[   1    5    6 ... 2880 2881 2883],[ 0  1  2  4  5  6  9 15],"[1278.862202393513, 0.9944598337950139, 4.844166140001656e-06]"
7,0,[   0    1    2 ... 2877 2879 2881],[ 2  8  9 12 13 16],"[1007.6094474665466, 0.9959044368600682, 4.900950580718415e-06]"
8,0,[   0    1    2 ... 2877 2878 2883],[ 0  1  2  3  4  5  6  9 10 11 12 15],"[1205.9019323440627, 0.9916201117318436, 4.7320711843509195e-06]"
9,0,[   1    2    6 ... 2879 2881 2883],[ 0  1  4  7 13 14 15 16],"[1062.5661536444163, 0.994583615436696, 4.864070063935281e-06]"
10,0,[   1    2    6 ... 2879 2882 2883],[ 0  1  2  4  6  8  9 10 11 14 15 16],"[1198.5671635618746, 0.9917695473251029, 4.87278233313117e-06]"
11,0,[   3    6    9 ... 2878 2880 2881],[ 2  3  4  5  9 10 13 15 16],"[1053.2701176368364, 0.9938144329896907, 5.159178521868635e-06]"
12,0,[   1    5    6 ... 2880 2881 2883],[ 0  1  2  4  5  6  9 15],"[1277.9392021259225, 0.9944559944559944, 4.846753784514503e-06]"
13,0,[   0    1    2 ... 2877 2878 2883],[ 0  1  2  3  4  5  6  9 10 11 12 15],"[1206.3434219624369, 0.9916259595254711, 4.72931112491943e-06]"
14,0,[   1    5    6 ... 2880 2881 2883],[ 0  1  2  4  5  6  9 15],"[1278.862202393513, 0.9944598337950139, 4.844166140001656e-06]"
15,0,[   0    1    2 ... 2878 2880 2881],[ 4  5  8  9 10 12 14 15],"[880.2939067739051, 0.9946452476572959, 4.910496034525592e-06]"
16,0,[   1    2    6 ... 2879 2881 2883],[ 0  1  4  7 13 14 15 16],"[1062.5661536444163, 0.994583615436696, 4.864070063935281e-06]"
17,0,[   1    5    6 ... 2880 2881 2883],[ 0  1  2  4  5  6  9 15],"[1278.862202393513, 0.9944598337950139, 4.844166140001656e-06]"
