,0,1,2,3
0,0,[   0    1    3 ... 2879 2880 2881],[ 1  9 10 12 14 15],"[953.7490133947633, 0.9957835558678847, 5.05438869203431e-06]"
1,0,[   3    4    5 ... 2878 2880 2882],[ 1  3  6 10 11 13 14 15 16],"[902.9684268201246, 0.9937629937629938, 4.712160512639871e-06]"
2,0,[   0    1    3 ... 2875 2881 2882],[ 2  4  5  6  7 10 11 12 13 16],"[919.5850235395612, 0.9927953890489913, 4.739760026450375e-06]"
3,0,[   0    1    3 ... 2880 2881 2882],[ 1  2  3  5 10 11 12 15 16],"[1034.1602463344059, 0.9938356164383562, 4.882462950164183e-06]"
4,0,[   2    4    5 ... 2874 2880 2882],[ 1  3  6  7  8  9 10 13 15],"[1046.82131126582, 0.9937282229965156, 4.955502049016766e-06]"
5,0,[   0    1    2 ... 2880 2882 2883],[0 1 3 4 6],"[1037.2567400762864, 0.9965635738831615, 4.459031425241922e-06]"
6,0,[   3    6   13 ... 2877 2880 2882],[ 1  2  5  6  7  8 11 12 13],"[943.5184574506759, 0.9936440677966102, 4.416329986742813e-06]"
7,0,[   4    5    6 ... 2876 2878 2882],[ 3  5  7 10 12 14],"[773.6993036513968, 0.995965030262273, 4.304201860171051e-06]"
8,0,[   0    1    2 ... 2878 2879 2882],[ 2  3  6  7  8 12 13 16],"[894.5409974125179, 0.9943701618578465, 4.551083025584618e-06]"
9,0,[   0    1    2 ... 2875 2877 2883],[ 0  1  3  5  6  7  8 10 12 16],"[1047.842150009852, 0.9930843706777317, 4.349668789120813e-06]"
10,0,[   4    5    6 ... 2876 2878 2882],[ 3  5  7 10 12 14],"[773.6993036513968, 0.995965030262273, 4.304201860171051e-06]"
11,0,[   3    4    5 ... 2878 2880 2882],[ 1  3  6 10 11 13 14 15 16],"[902.9684268201246, 0.9937629937629938, 4.712160512639871e-06]"
12,0,[   0    1    3 ... 2879 2880 2881],[ 1  9 10 12 14 15],"[953.7490133947633, 0.9957835558678847, 5.05438869203431e-06]"
13,0,[   0    1    3 ... 2880 2881 2882],[ 1  2  3  5 10 11 12 15 16],"[1034.1602463344059, 0.9938356164383562, 4.882462950164183e-06]"
14,0,[   0    1    2 ... 2875 2877 2883],[ 0  1  3  5  6  7  8 10 12 16],"[1048.485746626597, 0.9930795847750865, 4.351051643634587e-06]"
15,0,[   4    5    6 ... 2876 2878 2882],[ 3  5  7 10 12 14],"[773.2433511676646, 0.9959677419354839, 4.3030044057856314e-06]"
16,0,[   0    1    3 ... 2880 2881 2882],[ 1  2  3  5 10 11 12 15 16],"[1034.1602463344059, 0.9938356164383562, 4.882462950164183e-06]"
17,0,[   0    1    2 ... 2875 2877 2883],[ 0  1  3  5  6  7  8 10 12 16],"[1047.842150009852, 0.9930843706777317, 4.349668789120813e-06]"
