,0,1,2,3
0,0,[   2    3    9 ... 2879 2880 2882],[ 1  2  5  6  8  9 10 12],"[1068.766665604748, 11696, 13375.719826570603]"
1,0,[   6    7   13 ... 2879 2880 2883],[ 0  1  2  3  4  6 10 14 16],"[1205.9371503116092, 12474, 13637.518451655056]"
2,0,[   1    2    4 ... 2877 2878 2880],[ 1  2  3  4  5  6  7  9 13 14 15],"[1031.3776742226312, 16192, 13960.460659691777]"
3,0,[   0    1    5 ... 2880 2881 2883],[ 0  1  4  5 10 12 15],"[1161.8867870862714, 10094, 13294.385572223046]"
4,0,[   1    3    4 ... 2878 2879 2883],[ 0  1  2  6  7  8  9 10 13 16],"[1188.273400103348, 14410, 14232.668000627024]"
5,0,[   0    1    3 ... 2881 2882 2883],[ 0  1  5  7 11 14 15],"[1069.8070503419947, 10178, 13587.087906950137]"
6,0,[   2    3    4 ... 2880 2881 2882],[ 1  2  4  6  8  9 11],"[1120.831256914814, 10045, 13878.699671052193]"
7,0,[   7   11   14 ... 2876 2877 2880],[ 1  6  8 10 15],"[962.8640579155024, 7235, 13792.267251387302]"
8,0,[   1    2    4 ... 2880 2882 2883],[ 0  1  2  4 10 13 15],"[1299.9608595800503, 9961, 14593.721763426707]"
9,0,[   0    1    2 ... 2877 2881 2882],[ 1  2  3  9 10 12 13 14 16],"[1035.1850981340583, 12798, 14245.53086019848]"
10,0,[   1    2    4 ... 2880 2882 2883],[ 0  1  2  4 10 13 15],"[1299.9608595800503, 9961, 14593.721763426707]"
11,0,[   1    2    3 ... 2878 2880 2882],[ 1  2  6  8  9 11],"[1176.744756257118, 8322, 14207.213695225364]"
12,0,[   2    3    4 ... 2880 2881 2882],[ 1  2  4  6  8  9 11],"[1120.8092024564476, 10038, 13887.0854431582]"
13,0,[   1    2    3 ... 2878 2879 2880],[ 3  4 10 13 15],"[900.4975229914699, 7100, 14756.197013509225]"
14,0,[   2    3    4 ... 2880 2881 2882],[ 1  2  4  6  8  9 11],"[1120.5105758452387, 10052, 13872.219966955752]"
15,0,[   0    1    2 ... 2877 2881 2882],[ 1  2  3  9 10 12 13 14 16],"[1035.6050127403635, 12789, 14251.749098464885]"
