,0,1,2,3
0,0,[   2    5   10 ... 2878 2879 2882],[ 1  2  3  4 10 16],"[1118.183042875145, 0.9958275382475661, 4.961101775683979e-06]"
1,0,[   0    1    2 ... 2880 2882 2883],[ 0  1  5  9 12 13 15 16],"[1153.137491830535, 0.994486560992419, 4.887284673011915e-06]"
2,0,[   0    1    5 ... 2876 2882 2883],[ 0  1  2  3  4  5  9 11 15 16],"[1275.178931315516, 0.9930362116991643, 4.936477426201831e-06]"
3,0,[   0    1    3 ... 2870 2871 2882],[ 2  4  5  8 11 12 14 16],"[909.0709006066004, 0.9944405837387075, 4.423166314131285e-06]"
4,0,[   0    1    2 ... 2880 2881 2882],[ 3  5 11 15 16],"[868.2292450207251, 0.9965635738831615, 4.749937107853467e-06]"
5,0,[   4   10   11 ... 2872 2875 2882],[ 2  5  7  8 10 11 14 15 16],"[944.0015780515266, 0.993801652892562, 4.727642086629336e-06]"
6,0,[   1    2    5 ... 2875 2879 2883],[ 0  1  2  3  4  5  6 10 12 14 16],"[1108.6043936921842, 0.9922206506364922, 4.491118694125169e-06]"
7,0,[   1    2    3 ... 2875 2880 2882],[ 1  3  4  6  9 10 12 13 16],"[1014.0084135707979, 0.993963782696177, 4.838978019895986e-06]"
8,0,[   0    1    2 ... 2880 2882 2883],[ 0  1  4  6  7  8 11 13 14 16],"[1011.007003220672, 0.9931365820178449, 4.4050706481874406e-06]"
9,0,[   4    5    8 ... 2880 2882 2883],[ 0  1  2  3  5  6  8 10 11 12 16],"[1104.073644972348, 0.992445054945055, 4.597399503378964e-06]"
10,0,[   0    1    5 ... 2876 2882 2883],[ 0  1  2  3  4  5  9 11 15 16],"[1275.178931315516, 0.9930362116991643, 4.936477426201831e-06]"
11,0,[   0    1    2 ... 2880 2881 2882],[ 1  5  6  9 11 12 13 15 16],"[925.4865239324145, 0.9937931034482759, 5.0530182626452385e-06]"
12,0,[   4    6    8 ... 2878 2880 2882],[ 2  3  5  6  7 10 11 15 16],"[1010.7562074084511, 0.9938186813186813, 4.9327285158714415e-06]"
13,0,[   2    5   10 ... 2878 2879 2882],[ 1  2  3  4 10 16],"[1117.8634964711064, 0.9958246346555324, 4.96391246086407e-06]"
14,0,[   0    2    3 ... 2879 2881 2882],[ 1  3  4  6  7 11 13 15 16],"[965.1124019911983, 0.9938817131203264, 4.72814568742825e-06]"
15,0,[   0    1    2 ... 2880 2882 2883],[ 0  1  5  9 12 13 15 16],"[1153.137491830535, 0.994486560992419, 4.887284673011915e-06]"
16,0,[   1    3    4 ... 2872 2875 2876],[ 2  5  7  8 10 11 15 16],"[985.854910938836, 0.9943262411347518, 4.74639534701845e-06]"
17,0,[   0    1    2 ... 2880 2881 2882],[ 1  3  5  9 10 11 13 15 16],"[1052.367870137146, 0.9935437589670014, 4.982581740319096e-06]"
18,0,[   0    1    5 ... 2881 2882 2883],[ 0  1 12 13 15 16],"[1067.0571986510358, 0.9958734525447043, 4.65798348011224e-06]"
