,0,1,2,3
0,0,[   0    1    3 ... 2877 2879 2881],[ 1  3  4  6  9 13 14],"[1014.5734192968142, 10003, 13638.716032476073]"
1,0,[   0    1    4 ... 2880 2881 2882],[ 7  8  9 10 11 12 14 16],"[772.0990351469609, 11328, 13827.243890686534]"
2,0,[   3    5    6 ... 2880 2881 2882],[ 3  4  5  6 12 15],"[776.3627255122389, 8424, 12888.564100534899]"
3,0,[   1    3    4 ... 2873 2880 2883],[ 0  1  2  5  9 10 13 14 15],"[1244.5934816961133, 12915, 14663.107779544895]"
4,0,[   3    4    6 ... 2872 2876 2878],[ 3  5  6  7  8  9 10 13 16],"[923.2576661606985, 12996, 13870.96555231356]"
5,0,[   0    1    5 ... 2877 2878 2883],[ 0  1  2  3  5  7  8 11 12 13 14 16],"[1062.3380460178648, 17028, 12441.555183532917]"
6,0,[   4    5    7 ... 2875 2876 2883],[ 0  1  2  5 15 16],"[1257.2800364082032, 8982, 13376.345489415211]"
7,0,[   8   10   11 ... 2880 2881 2882],[ 1  2  4  6  7  9 14 15],"[1141.1502954265984, 11368, 14231.33379998196]"
8,0,[   1    2    3 ... 2878 2882 2883],[ 0  1  4  5  6  8 13 15 16],"[1049.3830501898296, 13320, 13075.76265724621]"
9,0,[   0    1    2 ... 2880 2881 2882],[ 1  2  9 10 11 13 14],"[993.3311098250504, 9919, 14530.521271538297]"
10,0,[   2    3    7 ... 2880 2881 2882],[ 2  4  5  6  8 12 16],"[919.2544256283381, 9912, 13285.717977514068]"
11,0,[   0    1    3 ... 2868 2880 2883],[ 0  1  9 13 14 15 16],"[1102.0249273136262, 10066, 14925.0447164056]"
12,0,[   3    4    6 ... 2872 2876 2878],[ 3  5  6  7  8  9 10 13 16],"[922.9559235860102, 13005, 13890.44303407393]"
13,0,[   1    3    4 ... 2878 2880 2882],[ 3  6  8 11 12 14 15 16],"[777.3279940854006, 11288, 13169.1778089685]"
14,0,[   8   10   11 ... 2880 2881 2882],[ 1  2  4  6  7  9 14 15],"[1141.040027454349, 11376, 14224.624640933562]"
15,0,[   0    1    4 ... 2878 2880 2882],[ 1  2  7  9 10 11 13 14],"[1022.2524911699843, 11408, 14616.06698289499]"
16,0,[   2    3    6 ... 2880 2881 2882],[ 2  3  4  6 11 12 15],"[988.4209550909545, 9870, 13485.971027573245]"
17,0,[   6    9   11 ... 2877 2880 2882],[ 1  2  4  7 12 14 15],"[1094.3841797083162, 10150, 13736.659962474216]"
18,0,[   0    1    2 ... 2880 2881 2882],[ 1  2  9 10 11 13 14],"[993.6981997876716, 9912, 14540.266048480462]"
19,0,[   0    1    3 ... 2877 2879 2881],[ 1  3  4  6  9 13 14],"[1014.1611105976941, 10010, 13629.642035846273]"
20,1,[   0    1    3 ... 2877 2879 2881],[ 1  3  4  6  9 13 14],"[1014.5734192968142, 10003, 13638.716032476073]"
21,1,[   0    1    4 ... 2880 2881 2882],[ 7  8  9 10 11 12 14 16],"[772.0990351469609, 11328, 13827.243890686534]"
22,1,[   3    5    6 ... 2880 2881 2882],[ 3  4  5  6 12 15],"[776.3627255122389, 8424, 12888.564100534899]"
23,1,[   1    3    4 ... 2873 2880 2883],[ 0  1  2  5  9 10 13 14 15],"[1244.5934816961133, 12915, 14663.107779544895]"
24,1,[   3    4    6 ... 2872 2876 2878],[ 3  5  6  7  8  9 10 13 16],"[923.2576661606985, 12996, 13870.96555231356]"
25,1,[   0    1    5 ... 2877 2878 2883],[ 0  1  2  3  5  7  8 11 12 13 14 16],"[1062.3380460178648, 17028, 12441.555183532917]"
26,1,[   4    5    7 ... 2875 2876 2883],[ 0  1  2  5 15 16],"[1257.2800364082032, 8982, 13376.345489415211]"
27,1,[   8   10   11 ... 2880 2881 2882],[ 1  2  4  6  7  9 14 15],"[1141.1502954265984, 11368, 14231.33379998196]"
28,1,[   1    2    3 ... 2878 2882 2883],[ 0  1  4  5  6  8 13 15 16],"[1049.3830501898296, 13320, 13075.76265724621]"
29,1,[   0    1    2 ... 2880 2881 2882],[ 1  2  9 10 11 13 14],"[993.3311098250504, 9919, 14530.521271538297]"
30,1,[   3    8    9 ... 2876 2878 2881],[ 6  7  8  9 10 14 15],"[820.5301452202315, 9835, 14659.80518552042]"
31,1,[   3    4    6 ... 2872 2876 2878],[ 3  5  6  7  8  9 10 13 16],"[923.2576661606985, 12996, 13870.96555231356]"
32,1,[   0    1    4 ... 2880 2881 2882],[ 7  8  9 10 11 12 14 16],"[772.3431325775076, 11320, 13828.501870723505]"
33,1,[   3    4    6 ... 2878 2882 2883],[ 0  3  4  5  6  7  8  9 10 12 13],"[1036.4403916603976, 15356, 13549.54897661617]"
34,1,[   0    1    3 ... 2877 2879 2881],[ 1  3  4  6  9 13 14],"[1013.9906751590067, 10010, 13629.859263453829]"
35,1,[   1    3    4 ... 2873 2880 2883],[ 0  1  2  5  9 10 13 14 15],"[1245.2998675422705, 12906, 14672.832744745718]"
36,1,[   0    1    3 ... 2877 2879 2881],[ 1  3  4  6  9 13 14],"[1014.5213140705449, 10010, 13677.515951590867]"
37,1,[   3    4    5 ... 2871 2872 2878],[ 1  3  5  6  7  8  9 11 13 14 15],"[987.3808038621306, 15741, 13854.647136963109]"
38,1,[   0    1    3 ... 2877 2879 2881],[ 1  3  4  6  9 13 14],"[1014.5734192968142, 10003, 13638.716032476073]"
39,1,[   1    3    4 ... 2873 2880 2883],[ 0  1  2  5  9 10 13 14 15],"[1244.5934816961133, 12915, 14663.107779544895]"
40,2,[   0    1    3 ... 2877 2879 2881],[ 1  3  4  6  9 13 14],"[1014.5734192968142, 10003, 13638.716032476073]"
41,2,[   0    1    4 ... 2880 2881 2882],[ 7  8  9 10 11 12 14 16],"[772.0990351469609, 11328, 13827.243890686534]"
42,2,[   3    5    6 ... 2880 2881 2882],[ 3  4  5  6 12 15],"[776.3627255122389, 8424, 12888.564100534899]"
43,2,[   1    3    4 ... 2873 2880 2883],[ 0  1  2  5  9 10 13 14 15],"[1244.5934816961133, 12915, 14663.107779544895]"
44,2,[   3    4    6 ... 2872 2876 2878],[ 3  5  6  7  8  9 10 13 16],"[923.2576661606985, 12996, 13870.96555231356]"
45,2,[   0    1    5 ... 2877 2878 2883],[ 0  1  2  3  5  7  8 11 12 13 14 16],"[1062.3380460178648, 17028, 12441.555183532917]"
46,2,[   4    5    7 ... 2875 2876 2883],[ 0  1  2  5 15 16],"[1257.2800364082032, 8982, 13376.345489415211]"
47,2,[   8   10   11 ... 2880 2881 2882],[ 1  2  4  6  7  9 14 15],"[1141.1502954265984, 11368, 14231.33379998196]"
48,2,[   1    2    3 ... 2878 2882 2883],[ 0  1  4  5  6  8 13 15 16],"[1049.3830501898296, 13320, 13075.76265724621]"
49,2,[   0    1    2 ... 2880 2881 2882],[ 1  2  9 10 11 13 14],"[993.3311098250504, 9919, 14530.521271538297]"
50,2,[   0    1    3 ... 2877 2879 2881],[ 1  3  4  6  9 13 14],"[1013.8611793657038, 9996, 13644.556011390152]"
51,2,[   0    1    4 ... 2880 2881 2882],[ 7  8  9 10 11 12 14 16],"[771.8304587865663, 11336, 13817.931607399612]"
52,2,[   0    1    4 ... 2880 2881 2882],[ 7  8  9 10 11 12 14 16],"[772.1327633164356, 11320, 13823.961396571314]"
53,2,[   1    3    4 ... 2873 2880 2883],[ 0  1  2  5  9 10 13 14 15],"[1244.7259607652231, 12924, 14668.292693609312]"
54,2,[   0    1    3 ... 2880 2881 2882],[ 6  7  8  9 10 11 14],"[807.8339090892742, 10038, 14201.083008060108]"
55,2,[   1    3    6 ... 2870 2875 2883],[ 0  1  2  5  7  8  9 10 12 15],"[1237.4334517739699, 14630, 13818.772960064363]"
56,2,[   3    5    6 ... 2880 2881 2882],[ 3  4  5  6 12 15],"[776.3627255122389, 8424, 12888.564100534899]"
57,2,[   1    3    4 ... 2873 2880 2883],[ 0  1  2  5  9 10 13 14 15],"[1244.5934816961133, 12915, 14663.107779544895]"
58,2,[   1    3    4 ... 2873 2880 2883],[ 0  1  2  5  9 10 13 14 15],"[1245.2998675422705, 12906, 14672.832744745718]"
59,2,[   4    5    8 ... 2876 2881 2883],[ 0  1  2  5  7 12 14 16],"[1132.9792028727377, 11800, 12395.025884401035]"
60,3,[   0    1    3 ... 2877 2879 2881],[ 1  3  4  6  9 13 14],"[1014.5734192968142, 10003, 13638.716032476073]"
61,3,[   0    1    4 ... 2880 2881 2882],[ 7  8  9 10 11 12 14 16],"[772.0990351469609, 11328, 13827.243890686534]"
62,3,[   3    5    6 ... 2880 2881 2882],[ 3  4  5  6 12 15],"[776.3627255122389, 8424, 12888.564100534899]"
63,3,[   1    3    4 ... 2873 2880 2883],[ 0  1  2  5  9 10 13 14 15],"[1244.5934816961133, 12915, 14663.107779544895]"
64,3,[   3    4    6 ... 2872 2876 2878],[ 3  5  6  7  8  9 10 13 16],"[923.2576661606985, 12996, 13870.96555231356]"
65,3,[   0    1    5 ... 2877 2878 2883],[ 0  1  2  3  5  7  8 11 12 13 14 16],"[1062.3380460178648, 17028, 12441.555183532917]"
66,3,[   4    5    7 ... 2875 2876 2883],[ 0  1  2  5 15 16],"[1257.2800364082032, 8982, 13376.345489415211]"
67,3,[   8   10   11 ... 2880 2881 2882],[ 1  2  4  6  7  9 14 15],"[1141.1502954265984, 11368, 14231.33379998196]"
68,3,[   1    2    3 ... 2878 2882 2883],[ 0  1  4  5  6  8 13 15 16],"[1049.3830501898296, 13320, 13075.76265724621]"
69,3,[   0    1    2 ... 2880 2881 2882],[ 1  2  9 10 11 13 14],"[993.3311098250504, 9919, 14530.521271538297]"
70,3,[   8   10   11 ... 2880 2881 2882],[ 1  2  4  6  7  9 14 15],"[1135.8176512984153, 11360, 14225.304453783661]"
71,3,[   3    5    6 ... 2880 2881 2882],[ 3  4  5  6 12 15],"[780.4727359638866, 8430, 12893.73488066542]"
72,3,[   3    4    6 ... 2872 2876 2878],[ 3  5  6  7  8  9 10 13 16],"[923.2576661606985, 12996, 13870.96555231356]"
73,3,[   8   10   11 ... 2880 2881 2882],[ 1  2  4  6  7  9 14 15],"[1141.1502954265984, 11368, 14231.33379998196]"
74,3,[   1    3    4 ... 2878 2880 2882],[ 2  3  4  5  6  7 10 12 13 16],"[968.179569719395, 14420, 13657.991997221265]"
75,3,[   3    5    6 ... 2880 2881 2882],[ 3  4  5  6 12 15],"[776.3627255122389, 8424, 12888.564100534899]"
76,3,[   0    4    6 ... 2880 2881 2883],[ 0  4  7 11 14 15 16],"[1014.189095165882, 10003, 14001.625891618698]"
77,3,[   1    4    6 ... 2879 2880 2881],[ 4  6  7  9 11 14],"[863.6684998167343, 8556, 14398.919936546527]"
78,3,[   1    3    4 ... 2879 2880 2883],[ 0  1  5  9 10 12 13 15],"[1169.1357359892486, 11608, 13804.286234783778]"
79,3,[   5    6    7 ... 2875 2880 2882],[ 4  5  6  9 12 15 16],"[880.5621366581553, 9821, 13915.018700143422]"
80,4,[   0    1    3 ... 2877 2879 2881],[ 1  3  4  6  9 13 14],"[1014.5734192968142, 10003, 13638.716032476073]"
81,4,[   0    1    4 ... 2880 2881 2882],[ 7  8  9 10 11 12 14 16],"[772.0990351469609, 11328, 13827.243890686534]"
82,4,[   3    5    6 ... 2880 2881 2882],[ 3  4  5  6 12 15],"[776.3627255122389, 8424, 12888.564100534899]"
83,4,[   1    3    4 ... 2873 2880 2883],[ 0  1  2  5  9 10 13 14 15],"[1244.5934816961133, 12915, 14663.107779544895]"
84,4,[   3    4    6 ... 2872 2876 2878],[ 3  5  6  7  8  9 10 13 16],"[923.2576661606985, 12996, 13870.96555231356]"
85,4,[   0    1    5 ... 2877 2878 2883],[ 0  1  2  3  5  7  8 11 12 13 14 16],"[1062.3380460178648, 17028, 12441.555183532917]"
86,4,[   4    5    7 ... 2875 2876 2883],[ 0  1  2  5 15 16],"[1257.2800364082032, 8982, 13376.345489415211]"
87,4,[   8   10   11 ... 2880 2881 2882],[ 1  2  4  6  7  9 14 15],"[1141.1502954265984, 11368, 14231.33379998196]"
88,4,[   1    2    3 ... 2878 2882 2883],[ 0  1  4  5  6  8 13 15 16],"[1049.3830501898296, 13320, 13075.76265724621]"
89,4,[   0    1    2 ... 2880 2881 2882],[ 1  2  9 10 11 13 14],"[993.3311098250504, 9919, 14530.521271538297]"
90,4,[   1    3    6 ... 2873 2880 2883],[ 0  1  2  5  7 10 14 15 16],"[1193.64808440647, 13176, 13731.064222851277]"
91,4,[   0    1    3 ... 2877 2879 2881],[ 1  3  4  6  9 13 14],"[1014.5734192968142, 10003, 13638.716032476073]"
92,4,[   4    5    7 ... 2875 2876 2883],[ 0  1  2  5 15 16],"[1256.983316063573, 8976, 13381.175850681533]"
