,0,1,2,3
0,0,[   0    1    2 ... 2875 2881 2883],[ 0  1  5  6  8 10 11 13 14 15],"[999.2339871181963, 0.992902767920511, 4.647541422948242e-06]"
1,0,[   0    1    3 ... 2881 2882 2883],[ 0  1  2  3  5  6  7  9 11 12 13 14 16],"[1138.2959347758729, 0.9909659485753995, 4.806656026992942e-06]"
2,0,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  5  8  9 12 13 14 16],"[1154.626519194164, 0.9921985815602837, 4.715003958021505e-06]"
3,0,[   0    1    2 ... 2876 2878 2880],[ 2  4  5  6 10 12 13 14 15],"[925.9827369693137, 0.9938101788170564, 4.920185299582873e-06]"
4,0,[   0    1   12 ... 2878 2879 2883],[ 0  1  2  4  5  6 12 13 14 15],"[1136.1855750739649, 0.9931318681318682, 4.563358545448882e-06]"
5,0,[   0    1    2 ... 2877 2880 2882],[ 1  2  4  6  8  9 10 11 12 13 15 16],"[1060.4419465027013, 0.9917127071823204, 4.924587212952316e-06]"
6,0,[   0    1    2 ... 2877 2878 2879],[ 2  3  6  7  8 11 13 14 15 16],"[959.9157376827735, 0.9930167597765364, 4.723758092607594e-06]"
7,0,[   3    4    6 ... 2879 2880 2883],[ 0  1  4  9 10 14 15],"[1251.4048675337056, 0.9953395472703063, 5.110736533813429e-06]"
8,0,[   1    5   13 ... 2879 2882 2883],[ 0  1  6  7  8  9 10 12 14 15 16],"[1036.33588552744, 0.9924033149171271, 4.673719782669883e-06]"
9,0,[   1    3    6 ... 2879 2881 2882],[ 4  6  9 12 14],"[832.7697238453563, 0.9965870307167235, 4.765514217116358e-06]"
10,0,[   1    3    7 ... 2878 2880 2882],[ 2  6  8 13 14 15],"[916.431253552182, 0.9958419958419958, 4.84728182099589e-06]"
11,0,[   1   12   13 ... 2881 2882 2883],[ 0  1  2  4  5  8 11 12 13 14 15],"[1149.3735244842576, 0.9926025554808339, 4.492496004922683e-06]"
12,0,[   0    1    2 ... 2876 2878 2880],[ 2  4  5  6 10 12 13 14 15],"[926.2288363605985, 0.9938144329896907, 4.917223479707724e-06]"
13,0,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  5  8  9 12 13 14 16],"[1154.3090097772908, 0.9921930447125621, 4.717924822513726e-06]"
14,0,[   0    1    2 ... 2874 2880 2883],[ 0  1  2  4  6 10 12 14 15 16],"[1181.4950056526206, 0.9930507296733843, 4.802883387015067e-06]"
15,0,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  5  8  9 12 13 14 16],"[1154.626519194164, 0.9921985815602837, 4.715003958021505e-06]"
16,0,[   0    1    2 ... 2876 2878 2883],[ 0  4  9 12 13],"[1136.8217670323831, 0.9965059399021663, 4.772648278632578e-06]"
17,0,[   0    2    3 ... 2878 2881 2883],[ 0  1  2  3  4  6  7 10 12 14],"[1138.7070721657592, 0.9931176875430144, 4.674768437650132e-06]"
18,0,[   3    4    6 ... 2879 2880 2883],[ 0  1  4  9 10 14 15],"[1251.2151955813817, 0.9953426480372588, 5.108164546222703e-06]"
19,0,[   1    3    6 ... 2879 2881 2882],[ 4  6  9 12 14],"[833.1200846919885, 0.9965846994535519, 4.768124052672603e-06]"
20,1,[   0    1    2 ... 2875 2881 2883],[ 0  1  5  6  8 10 11 13 14 15],"[999.2339871181963, 0.992902767920511, 4.647541422948242e-06]"
21,1,[   0    1    3 ... 2881 2882 2883],[ 0  1  2  3  5  6  7  9 11 12 13 14 16],"[1138.2959347758729, 0.9909659485753995, 4.806656026992942e-06]"
22,1,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  5  8  9 12 13 14 16],"[1154.626519194164, 0.9921985815602837, 4.715003958021505e-06]"
23,1,[   0    1    2 ... 2876 2878 2880],[ 2  4  5  6 10 12 13 14 15],"[925.9827369693137, 0.9938101788170564, 4.920185299582873e-06]"
24,1,[   0    1   12 ... 2878 2879 2883],[ 0  1  2  4  5  6 12 13 14 15],"[1136.1855750739649, 0.9931318681318682, 4.563358545448882e-06]"
25,1,[   0    1    2 ... 2877 2880 2882],[ 1  2  4  6  8  9 10 11 12 13 15 16],"[1060.4419465027013, 0.9917127071823204, 4.924587212952316e-06]"
26,1,[   0    1    2 ... 2877 2878 2879],[ 2  3  6  7  8 11 13 14 15 16],"[959.9157376827735, 0.9930167597765364, 4.723758092607594e-06]"
27,1,[   3    4    6 ... 2879 2880 2883],[ 0  1  4  9 10 14 15],"[1251.4048675337056, 0.9953395472703063, 5.110736533813429e-06]"
28,1,[   1    5   13 ... 2879 2882 2883],[ 0  1  6  7  8  9 10 12 14 15 16],"[1036.33588552744, 0.9924033149171271, 4.673719782669883e-06]"
29,1,[   1    3    6 ... 2879 2881 2882],[ 4  6  9 12 14],"[832.7697238453563, 0.9965870307167235, 4.765514217116358e-06]"
30,1,[   0    1    2 ... 2875 2881 2883],[ 0  1  5  6  8 10 11 13 14 15],"[999.2339871181963, 0.992902767920511, 4.647541422948242e-06]"
31,1,[   0    1    2 ... 2876 2878 2880],[ 2  4  5  6 10 12 13 14 15],"[925.9827369693137, 0.9938101788170564, 4.920185299582873e-06]"
32,1,[   0    3    6 ... 2874 2876 2883],[ 0  1  2  3  6  8  9 10 11 12 13 15 16],"[1181.1021546404395, 0.9909217877094972, 4.789687657834431e-06]"
33,1,[   0    1   12 ... 2878 2879 2883],[ 0  1  2  4  5  6 12 13 14 15],"[1135.5796068019908, 0.9931365820178449, 4.560710510174748e-06]"
34,1,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  5  8  9 12 13 14 16],"[1154.0761036294507, 0.9922041105598866, 4.712220482297843e-06]"
35,1,[   0    1    2 ... 2877 2880 2882],[ 1  2  4  6  8  9 10 11 12 13 15 16],"[1060.9776276022417, 0.9917069799585349, 4.92755984582944e-06]"
36,1,[   1    3    6 ... 2877 2878 2883],[ 0  4  5  6  7  8  9 12 14],"[1013.3238707574177, 0.9937369519832986, 4.481850053066853e-06]"
