,0,1,2,3
0,0,[   1    3    6 ... 2877 2878 2882],[ 4  8 10],"[771.2144170261904, 0.9979238754325259, 4.736436377386228e-06]"
1,0,[   1    2    5 ... 2875 2881 2883],[ 0  1  2  4 10 12 14 15],"[1193.9815484388314, 0.9946272666218939, 4.8674533580022455e-06]"
2,0,[   4    7    8 ... 2870 2876 2879],[ 2  6  7  8  9 10 12 15],"[1050.452933098659, 0.9943181818181818, 5.04998607584853e-06]"
3,0,[   0    1    4 ... 2879 2880 2881],[ 1  3  4  5  7  9 10 12 16],"[1054.1623593389822, 0.9940039973351099, 4.916206248706959e-06]"
4,0,[   0    1    2 ... 2880 2881 2883],[ 0  1  4  5  6  7  8  9 10 12 13 14],"[1036.092274504285, 0.9917808219178083, 4.600267364086041e-06]"
5,0,[   5    6    7 ... 2878 2881 2883],[ 0  1  2  4  8 10 11 13 15 16],"[1178.7440183008719, 0.9930507296733843, 4.8023915650591125e-06]"
6,0,[   2    4    6 ... 2880 2881 2882],[ 5  8 10 11 12 14 15 16],"[741.4624588289992, 0.9945615227736234, 4.725682684352775e-06]"
7,0,[   0    1    2 ... 2878 2882 2883],[ 0  1  4  5  7  8  9 10 12 13 16],"[1115.5239800473378, 0.9923558026407228, 4.591507456433705e-06]"
8,0,[   0    1    2 ... 2875 2878 2881],[ 2  3  6  7  8 12 13 16],"[911.5344175866767, 0.9944941500344116, 4.590717579271643e-06]"
9,0,[   2    3    5 ... 2876 2878 2882],[ 1  3  4  8  9 11 14 16],"[1029.4039059562883, 0.9943622269203665, 4.744665361398005e-06]"
10,0,[   0    1    2 ... 2880 2881 2883],[ 0  1  4  5  6  7  8  9 10 12 13 14],"[1036.2245412182472, 0.9917751884852639, 4.602817389638176e-06]"
11,0,[   0    1    4 ... 2879 2880 2881],[ 1  3  4  5  7  9 10 12 16],"[1054.1489235823742, 0.9940079893475366, 4.913528363463659e-06]"
12,0,[   1    3    6 ... 2877 2878 2882],[ 4  8 10],"[771.5619209277264, 0.9979224376731302, 4.7364613352900185e-06]"
13,0,[   1    5    7 ... 2880 2881 2883],[ 0  1  2  3  4  7 10 12 13],"[1172.0660727400684, 0.9941634241245136, 4.664598612776448e-06]"
