,0,1,2,3
0,0,[   0    1    2 ... 2880 2881 2882],[ 2  3  5  9 11 12 15 16],"[1053.7884731699232, 0.994378074490513, 4.888556314972908e-06]"
1,0,[   0    1    4 ... 2879 2881 2883],[ 0  1  2  3  4  7 10 12 15 16],"[1236.4686263676037, 0.9928926794598436, 4.656066940772389e-06]"
2,0,[   6   10   12 ... 2873 2879 2881],[ 1  2  3  5  6  7 13 16],"[978.6881971827994, 0.9944250871080139, 4.79158596446909e-06]"
3,0,[   2    4    5 ... 2876 2877 2879],[ 2  3  4  8  9 11 15 16],"[1076.1808889607717, 0.9946200403496974, 5.0796548154839835e-06]"
4,0,[   4    6    7 ... 2871 2874 2879],[ 1  2  6  7  8  9 11 12 13],"[1071.6543817146182, 0.9935530085959885, 4.9202019938832214e-06]"
5,0,[   2    4    8 ... 2878 2880 2882],[ 2  5  7 10 11 12 13 14],"[882.6723416856688, 0.9944211994421199, 4.625308012201987e-06]"
6,0,[   1    2    3 ... 2878 2881 2883],[ 0  1  2  3  5  7  8  9 10 12],"[1220.7136396751207, 0.9930313588850174, 4.651874744034253e-06]"
7,0,[   2    4    5 ... 2879 2880 2881],[ 1  2  3  6  7 10 11 13 14 15 16],"[1016.9265272516835, 0.9923611111111111, 4.810018203424997e-06]"
8,0,[   1    2    4 ... 2875 2876 2881],[ 1  2  3  5  8 10 12],"[957.4067121256568, 0.9951856946354883, 4.268579016025262e-06]"
9,0,[   1    2    3 ... 2876 2880 2882],[ 1  2  4  5  7  9 11 15],"[1154.4708808489324, 0.9945392491467577, 5.021876984370573e-06]"
10,0,[   2    4    5 ... 2879 2880 2881],[ 1  2  3  6  7 10 11 13 14 15 16],"[1016.9265272516835, 0.9923611111111111, 4.810018203424997e-06]"
11,0,[   1    2    4 ... 2875 2876 2881],[ 1  2  3  5  8 10 12],"[957.4067121256568, 0.9951856946354883, 4.268579016025262e-06]"
12,0,[   4    6    7 ... 2871 2874 2879],[ 1  2  6  7  8  9 11 12 13],"[1071.6543817146182, 0.9935530085959885, 4.9202019938832214e-06]"
13,0,[   1    2    3 ... 2878 2881 2883],[ 0  1  2  3  5  7  8  9 10 12],"[1220.7136396751207, 0.9930313588850174, 4.651874744034253e-06]"
14,0,[   2    5    7 ... 2878 2879 2883],[ 0  1  2  3  4  7  8  9 10 11 12 13],"[1176.0382156391688, 0.9913357400722022, 4.822095685619474e-06]"
15,0,[   1    2    3 ... 2876 2880 2882],[ 1  2  4  5  7  9 11 15],"[1154.4708808489324, 0.9945392491467577, 5.021876984370573e-06]"
16,0,[   1    2    3 ... 2878 2879 2883],[ 0  1  5  8  9 10 12 13],"[1119.5670225252675, 0.9944827586206897, 4.672213336312672e-06]"
17,0,[   1    2    5 ... 2875 2880 2882],[ 1  4  5  9 11 13 15],"[1018.6725588915813, 0.9951151430565248, 4.97087896848036e-06]"
18,0,[   2    4    6 ... 2875 2879 2880],[ 4  5  6  7  9 11 12 13],"[817.8860334743655, 0.9944250871080139, 4.807025409136846e-06]"
19,0,[   2    4    8 ... 2878 2880 2882],[ 2  5  7 10 11 12 13 14],"[882.5488679752091, 0.9944250871080139, 4.623166659931654e-06]"
20,1,[   0    1    2 ... 2880 2881 2882],[ 2  3  5  9 11 12 15 16],"[1053.7884731699232, 0.994378074490513, 4.888556314972908e-06]"
21,1,[   0    1    4 ... 2879 2881 2883],[ 0  1  2  3  4  7 10 12 15 16],"[1236.4686263676037, 0.9928926794598436, 4.656066940772389e-06]"
22,1,[   6   10   12 ... 2873 2879 2881],[ 1  2  3  5  6  7 13 16],"[978.6881971827994, 0.9944250871080139, 4.79158596446909e-06]"
23,1,[   2    4    5 ... 2876 2877 2879],[ 2  3  4  8  9 11 15 16],"[1076.1808889607717, 0.9946200403496974, 5.0796548154839835e-06]"
24,1,[   4    6    7 ... 2871 2874 2879],[ 1  2  6  7  8  9 11 12 13],"[1071.6543817146182, 0.9935530085959885, 4.9202019938832214e-06]"
25,1,[   2    4    8 ... 2878 2880 2882],[ 2  5  7 10 11 12 13 14],"[882.6723416856688, 0.9944211994421199, 4.625308012201987e-06]"
26,1,[   1    2    3 ... 2878 2881 2883],[ 0  1  2  3  5  7  8  9 10 12],"[1220.7136396751207, 0.9930313588850174, 4.651874744034253e-06]"
27,1,[   2    4    5 ... 2879 2880 2881],[ 1  2  3  6  7 10 11 13 14 15 16],"[1016.9265272516835, 0.9923611111111111, 4.810018203424997e-06]"
28,1,[   1    2    4 ... 2875 2876 2881],[ 1  2  3  5  8 10 12],"[957.4067121256568, 0.9951856946354883, 4.268579016025262e-06]"
29,1,[   1    2    3 ... 2876 2880 2882],[ 1  2  4  5  7  9 11 15],"[1154.4708808489324, 0.9945392491467577, 5.021876984370573e-06]"
30,1,[   2    4    5 ... 2876 2877 2879],[ 2  3  4  8  9 11 15 16],"[1076.2047614394096, 0.9946236559139785, 5.090817357612094e-06]"
31,1,[   4    6    7 ... 2871 2874 2879],[ 1  2  6  7  8  9 11 12 13],"[1071.5345614207881, 0.9935483870967742, 4.909882031656681e-06]"
32,1,[   2    4    5 ... 2876 2877 2879],[ 2  3  4  8  9 11 15 16],"[1076.1808889607717, 0.9946200403496974, 5.0796548154839835e-06]"
33,1,[   2    4    5 ... 2879 2880 2881],[ 2  3  5  6  7  8 10 11 13 14 15],"[916.7230004869758, 0.9924085576259489, 4.677300543585978e-06]"
34,1,[   1    2    4 ... 2875 2876 2881],[ 1  2  3  5  8 10 12],"[957.4067121256568, 0.9951856946354883, 4.268579016025262e-06]"
35,1,[   2    4    8 ... 2878 2880 2882],[ 2  5  7 10 11 12 13 14],"[882.6723416856688, 0.9944211994421199, 4.625308012201987e-06]"
36,1,[   2    4    8 ... 2878 2880 2882],[ 2  5  7 10 11 12 13 14],"[882.6723416856688, 0.9944211994421199, 4.625308012201987e-06]"
37,1,[   2    4    5 ... 2879 2880 2881],[ 1  2  3  6  7 10 11 13 14 15 16],"[1016.9265272516835, 0.9923611111111111, 4.810018203424997e-06]"
38,1,[   1    2    3 ... 2878 2881 2883],[ 0  1  2  3  5  7  8  9 10 12],"[1220.1095655633878, 0.9930362116991643, 4.649548623029429e-06]"
39,1,[   2    4    5 ... 2879 2880 2881],[ 1  2  3  6  7 10 11 13 14 15 16],"[1017.4461525141073, 0.9923558026407228, 4.81235941083046e-06]"
40,2,[   0    1    2 ... 2880 2881 2882],[ 2  3  5  9 11 12 15 16],"[1053.7884731699232, 0.994378074490513, 4.888556314972908e-06]"
41,2,[   0    1    4 ... 2879 2881 2883],[ 0  1  2  3  4  7 10 12 15 16],"[1236.4686263676037, 0.9928926794598436, 4.656066940772389e-06]"
42,2,[   6   10   12 ... 2873 2879 2881],[ 1  2  3  5  6  7 13 16],"[978.6881971827994, 0.9944250871080139, 4.79158596446909e-06]"
43,2,[   2    4    5 ... 2876 2877 2879],[ 2  3  4  8  9 11 15 16],"[1076.1808889607717, 0.9946200403496974, 5.0796548154839835e-06]"
44,2,[   4    6    7 ... 2871 2874 2879],[ 1  2  6  7  8  9 11 12 13],"[1071.6543817146182, 0.9935530085959885, 4.9202019938832214e-06]"
45,2,[   2    4    8 ... 2878 2880 2882],[ 2  5  7 10 11 12 13 14],"[882.6723416856688, 0.9944211994421199, 4.625308012201987e-06]"
