,0,1,2,3
0,0,[   0    1    3 ... 2881 2882 2883],[ 0  1  4  6 11 12 14],"[1075.495306576205, 0.9951083158630328, 4.577935549720196e-06]"
1,0,[   1    2    3 ... 2876 2877 2879],[ 2  3  4  5  6  7  9 13 15],"[1038.7486175522226, 0.9937543372657877, 5.014371338473268e-06]"
2,0,[   0    1    3 ... 2874 2876 2881],[ 2  3  7  8 13 15],"[976.325475983356, 0.9959128065395095, 4.718202021157548e-06]"
3,0,[   0    1    4 ... 2879 2881 2883],[ 0  1  2  4  5  6  8 10 12 14],"[1077.818999715914, 0.9930843706777317, 4.555858793388294e-06]"
4,0,[   0    1    2 ... 2878 2880 2883],[ 0  1  2  3  4  6  7  9 10 11 12 13 16],"[1177.5562917873624, 0.9909533750869868, 4.926771747861691e-06]"
5,0,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  8 12 13 14 15 16],"[1146.845210292501, 0.9924190213645762, 4.6223386940344714e-06]"
6,0,[   3    5    7 ... 2875 2880 2881],[ 2  4  7  9 12 15],"[1147.5997642373168, 0.9958041958041958, 5.090900773177606e-06]"
7,0,[   0    1    3 ... 2879 2880 2882],[ 2  6  7  8  9 11 12 13],"[969.8252562335242, 0.9944289693593314, 4.74936496174032e-06]"
8,0,[   0    1    2 ... 2877 2881 2882],[ 1  2  3  6  8 10 11 12 14 15 16],"[1023.8869594539648, 0.9923504867872045, 4.591303413188738e-06]"
9,0,[   2    3    9 ... 2881 2882 2883],[ 0  1  3  6  7  9 10 11 13],"[1151.7426797108385, 0.9937543372657877, 4.847407035924695e-06]"
10,0,[   0    1    3 ... 2881 2882 2883],[ 0  1  4  6 11 12 14],"[1075.495306576205, 0.9951083158630328, 4.577935549720196e-06]"
11,0,[   2    3    9 ... 2881 2882 2883],[ 0  1  3  6  7  9 10 11 13],"[1151.7426797108385, 0.9937543372657877, 4.847407035924695e-06]"
12,0,[   0    1    3 ... 2874 2876 2881],[ 2  3  7  8 13 15],"[976.6588680166625, 0.9959100204498977, 4.717966710663581e-06]"
13,0,[   2    3    9 ... 2881 2882 2883],[ 0  1  3  6  7  9 10 11 13],"[1151.7957990763605, 0.9937586685159501, 4.84909787597977e-06]"
14,0,[   0    1    3 ... 2881 2882 2883],[ 0  1  4  6 11 12 14],"[1075.3714462560415, 0.9951048951048951, 4.580650607605485e-06]"
15,0,[   2    3    9 ... 2881 2882 2883],[ 0  1  3  6  7  9 10 11 13],"[1151.8749271174347, 0.9937586685159501, 4.844590903815351e-06]"
