,0,1,2,3
0,0,[   0    1    3 ... 2879 2880 2881],[ 2  4  5  6  7 10 11 12 13 14 15],"[897.9265768071315, 0.9924554183813443, 4.7482911999224924e-06]"
1,0,[   0    1    2 ... 2880 2881 2882],[ 2  4  5  7 15],"[956.4091831428573, 0.9964285714285714, 4.912816824234837e-06]"
2,0,[   1    3    7 ... 2880 2881 2882],[ 2  4  6  7 11 12 15 16],"[1003.9799470992488, 0.9943382873319179, 4.947502621858067e-06]"
3,0,[   1    3    5 ... 2876 2879 2880],[ 2  4  5  6 10],"[916.7157034917535, 0.9965349965349966, 4.868054022717237e-06]"
4,0,[   0    1    2 ... 2873 2876 2881],[ 1  2  3  4  5  7  9 13 14 16],"[1095.8451800121793, 0.9930507296733843, 4.80795466114597e-06]"
5,0,[   1    2    4 ... 2876 2878 2880],[ 2  5  6  8 10 12 14 16],"[938.717916029391, 0.9943422913719944, 4.660457848974765e-06]"
6,0,[   0    1    3 ... 2880 2882 2883],[ 0  1  2  3  5  6  7  8  9 10 11 13],"[1187.4646624025904, 0.9913854989231874, 4.7047869592987105e-06]"
7,0,[   2    5    6 ... 2878 2879 2880],[ 2  5  6  8 10 12 13 16],"[873.6273304133694, 0.9945429740791268, 4.582364373833849e-06]"
8,0,[   7    8   10 ... 2881 2882 2883],[ 0  1  2  3  4  8  9 14],"[1262.859277223709, 0.9944521497919556, 4.780261555837209e-06]"
9,0,[   0    1    3 ... 2878 2881 2883],[ 0  1  4  7  8  9 12 13],"[1122.3166070518034, 0.9944250871080139, 4.629837102105721e-06]"
10,0,[   0    1    2 ... 2880 2881 2882],[ 2  4  5  7 15],"[956.8337987973641, 0.9964260185847034, 4.915232951735116e-06]"
11,0,[   0    1    3 ... 2880 2882 2883],[ 0  1  2  3  5  6  7  8  9 10 11 13],"[1187.3492010055793, 0.9913916786226685, 4.702920364812351e-06]"
12,0,[   2    4    5 ... 2876 2877 2878],[ 1  2  6  8 10 12 14 15 16],"[1033.9429976693216, 0.9938566552901024, 4.89295293319314e-06]"
13,0,[   1    2    5 ... 2881 2882 2883],[ 0  1  5  6  7 10 11 13 16],"[1083.690431523792, 0.993805918788713, 4.591782280257463e-06]"
14,0,[   2    4    5 ... 2875 2876 2880],[ 2  5  6  8 10 12 13 14 16],"[903.1480172998789, 0.9937018894331701, 4.696932327199022e-06]"
15,0,[   0    1    3 ... 2880 2882 2883],[ 0  1  2  3  5  6  7  8  9 10 11 13],"[1186.9659870757393, 0.9913916786226685, 4.703036360075659e-06]"
16,0,[   1    3    7 ... 2880 2881 2882],[ 2  4  6  7 11 12 15 16],"[1004.0118673711369, 0.9943342776203966, 4.948570600803075e-06]"
17,0,[   0    1    3 ... 2879 2880 2881],[ 2  4  5  6  7 10 11 12 13 14 15],"[897.9965040470626, 0.9924605894448252, 4.747173449041937e-06]"
18,0,[   0    1    3 ... 2879 2880 2881],[ 2  4  5  6  7 10 11 12 13 14 15],"[898.2441926310561, 0.9924502402196294, 4.731451854581183e-06]"
