,0,1,2,3
0,0,[   0    1    4 ... 2880 2882 2883],[ 0  1  2  3  4  5  6  7  9 10 13 14 15],"[1178.794320070058, 0.9910591471801926, 4.981103635707776e-06]"
1,0,[   0    1    5 ... 2880 2882 2883],[ 0  1  3  6  8 11 13 14],"[1044.5789057223249, 0.9944903581267217, 4.5530562033448975e-06]"
2,0,[   5    8   10 ... 2877 2879 2880],[ 3  4  6  7 10 11 12 13 14 15],"[832.4748712309065, 0.9929577464788732, 4.611359881745846e-06]"
3,0,[   1    2    6 ... 2881 2882 2883],[ 0  1  3  4  5  8 11 12 13 14 15],"[999.8369309474576, 0.9925423728813559, 4.490229861867498e-06]"
4,0,[   1    4    5 ... 2880 2881 2883],[ 0  1  4  5 10 12 14 16],"[1062.1456313616984, 0.9944367176634215, 4.543651122255642e-06]"
5,0,[   0    1    2 ... 2877 2880 2881],[ 2  5  6  7  8  9 14],"[964.4869687995064, 0.9952638700947226, 4.624767134314656e-06]"
6,0,[   1    3    8 ... 2878 2881 2883],[ 0  1  2  3  5  6  8 10 11 14],"[1094.5735377408862, 0.9928520371694067, 4.54611200015596e-06]"
7,0,[   0    1    2 ... 2878 2881 2882],[ 1  2  4  5  9 11 13],"[1096.8086184065514, 0.9953271028037384, 5.011359460530568e-06]"
8,0,[   0    1    2 ... 2878 2879 2883],[ 0  1  2  3  5  6  7  8  9 10 11 12 13 14 15 16],"[1106.6885557171868, 0.9892328398384926, 4.830579432283244e-06]"
9,0,[   2    3   10 ... 2880 2881 2882],[ 4  9 11 12 14 15],"[847.5295965522886, 0.9956616052060737, 5.1196729919232535e-06]"
10,0,[   0    1    2 ... 2877 2880 2881],[ 2  5  6  7  8  9 14],"[964.4869687995064, 0.9952638700947226, 4.624767134314656e-06]"
11,0,[   2    3   10 ... 2880 2881 2882],[ 4  9 11 12 14 15],"[847.5295965522886, 0.9956616052060737, 5.1196729919232535e-06]"
12,0,[   0    1    3 ... 2881 2882 2883],[ 0  2  3  4  5  6 10 12 13],"[1124.2485518537844, 0.9935760171306209, 4.680680951420196e-06]"
13,0,[   1    4    5 ... 2880 2881 2883],[ 0  1  4  5 10 12 14 16],"[1062.1456313616984, 0.9944367176634215, 4.543651122255642e-06]"
14,0,[   0    2    4 ... 2881 2882 2883],[ 0  1  3  4  5 14 15],"[1070.796110506322, 0.9951856946354883, 4.4425793006016334e-06]"
15,0,[   1    4    6 ... 2879 2881 2883],[ 0  1  2  6  7  8  9 14],"[1228.083027733889, 0.9946808510638298, 4.7707868527916635e-06]"
16,0,[   0    1    2 ... 2877 2879 2880],[ 2  3  5  6  7  8  9 11 13 16],"[1014.6189247620396, 0.9930020993701889, 4.567235454324134e-06]"
17,0,[   0    1    4 ... 2880 2882 2883],[ 0  1  2  3  4  5  6  7  9 10 13 14 15],"[1178.770040753712, 0.99106529209622, 4.978912396054373e-06]"
18,0,[   3    4    8 ... 2879 2880 2883],[ 0  1  2  3  5  7  9 10 13 14 15],"[1241.5130615299709, 0.9926273458445041, 5.124588781064395e-06]"
19,0,[   2    3   10 ... 2880 2881 2882],[ 4  9 11 12 14 15],"[847.5295965522886, 0.9956616052060737, 5.1196729919232535e-06]"
20,1,[   0    1    4 ... 2880 2882 2883],[ 0  1  2  3  4  5  6  7  9 10 13 14 15],"[1178.794320070058, 0.9910591471801926, 4.981103635707776e-06]"
21,1,[   0    1    5 ... 2880 2882 2883],[ 0  1  3  6  8 11 13 14],"[1044.5789057223249, 0.9944903581267217, 4.5530562033448975e-06]"
22,1,[   5    8   10 ... 2877 2879 2880],[ 3  4  6  7 10 11 12 13 14 15],"[832.4748712309065, 0.9929577464788732, 4.611359881745846e-06]"
23,1,[   1    2    6 ... 2881 2882 2883],[ 0  1  3  4  5  8 11 12 13 14 15],"[999.8369309474576, 0.9925423728813559, 4.490229861867498e-06]"
24,1,[   1    4    5 ... 2880 2881 2883],[ 0  1  4  5 10 12 14 16],"[1062.1456313616984, 0.9944367176634215, 4.543651122255642e-06]"
25,1,[   0    1    2 ... 2877 2880 2881],[ 2  5  6  7  8  9 14],"[964.4869687995064, 0.9952638700947226, 4.624767134314656e-06]"
26,1,[   1    3    8 ... 2878 2881 2883],[ 0  1  2  3  5  6  8 10 11 14],"[1094.5735377408862, 0.9928520371694067, 4.54611200015596e-06]"
27,1,[   0    1    2 ... 2878 2881 2882],[ 1  2  4  5  9 11 13],"[1096.8086184065514, 0.9953271028037384, 5.011359460530568e-06]"
28,1,[   0    1    2 ... 2878 2879 2883],[ 0  1  2  3  5  6  7  8  9 10 11 12 13 14 15 16],"[1106.6885557171868, 0.9892328398384926, 4.830579432283244e-06]"
29,1,[   2    3   10 ... 2880 2881 2882],[ 4  9 11 12 14 15],"[847.5295965522886, 0.9956616052060737, 5.1196729919232535e-06]"
30,1,[   2    3    5 ... 2876 2881 2882],[ 3  4  7  9 11 13 14 15 16],"[905.9146575997511, 0.9935483870967742, 4.921196332028938e-06]"
31,1,[   0    1    2 ... 2878 2881 2882],[ 1  2  4  5  9 11 13],"[1096.8086184065514, 0.9953271028037384, 5.011359460530568e-06]"
32,1,[   1    4    5 ... 2880 2881 2883],[ 0  1  4  5 10 12 14 16],"[1061.8616376101606, 0.9944405837387075, 4.54391030989692e-06]"
33,1,[   2    3   10 ... 2880 2881 2882],[ 4  9 11 12 14 15],"[847.614905633825, 0.9956584659913169, 5.118318263676955e-06]"
34,1,[   1    4    5 ... 2880 2881 2883],[ 0  1  4  5 10 12 14 16],"[1061.8635299009377, 0.9944405837387075, 4.546630833772494e-06]"
35,1,[   0    1    2 ... 2878 2881 2882],[ 1  2  4  5  9 11 13],"[1097.1451148540134, 0.9953239812959251, 5.009285977987389e-06]"
36,1,[   0    1    2 ... 2877 2880 2881],[ 2  5  6  7  8  9 14],"[964.4869687995064, 0.9952638700947226, 4.624767134314656e-06]"
37,1,[   1    4    5 ... 2880 2881 2883],[ 0  2  5  9 10 12 13 14 15 16],"[1098.4501163191965, 0.9932659932659933, 4.854592170403037e-06]"
38,1,[   2    3   10 ... 2880 2881 2882],[ 4  9 11 12 14 15],"[847.1818536363606, 0.9956647398843931, 5.116917187818078e-06]"
39,1,[   5    8   10 ... 2877 2879 2880],[ 3  4  6  7 10 11 12 13 14 15],"[832.842775947687, 0.992952783650458, 4.613932907044224e-06]"
40,2,[   0    1    4 ... 2880 2882 2883],[ 0  1  2  3  4  5  6  7  9 10 13 14 15],"[1178.794320070058, 0.9910591471801926, 4.981103635707776e-06]"
41,2,[   0    1    5 ... 2880 2882 2883],[ 0  1  3  6  8 11 13 14],"[1044.5789057223249, 0.9944903581267217, 4.5530562033448975e-06]"
42,2,[   5    8   10 ... 2877 2879 2880],[ 3  4  6  7 10 11 12 13 14 15],"[832.4748712309065, 0.9929577464788732, 4.611359881745846e-06]"
43,2,[   1    2    6 ... 2881 2882 2883],[ 0  1  3  4  5  8 11 12 13 14 15],"[999.8369309474576, 0.9925423728813559, 4.490229861867498e-06]"
44,2,[   1    4    5 ... 2880 2881 2883],[ 0  1  4  5 10 12 14 16],"[1062.1456313616984, 0.9944367176634215, 4.543651122255642e-06]"
45,2,[   0    1    2 ... 2877 2880 2881],[ 2  5  6  7  8  9 14],"[964.4869687995064, 0.9952638700947226, 4.624767134314656e-06]"
46,2,[   1    3    8 ... 2878 2881 2883],[ 0  1  2  3  5  6  8 10 11 14],"[1094.5735377408862, 0.9928520371694067, 4.54611200015596e-06]"
47,2,[   0    1    2 ... 2878 2881 2882],[ 1  2  4  5  9 11 13],"[1096.8086184065514, 0.9953271028037384, 5.011359460530568e-06]"
48,2,[   0    1    2 ... 2878 2879 2883],[ 0  1  2  3  5  6  7  8  9 10 11 12 13 14 15 16],"[1106.6885557171868, 0.9892328398384926, 4.830579432283244e-06]"
49,2,[   2    3   10 ... 2880 2881 2882],[ 4  9 11 12 14 15],"[847.5295965522886, 0.9956616052060737, 5.1196729919232535e-06]"
50,2,[   0    1    5 ... 2880 2882 2883],[ 0  1  3  6  8 11 13 14],"[1044.5789057223249, 0.9944903581267217, 4.5530562033448975e-06]"
51,2,[   2    3   10 ... 2880 2881 2882],[ 4  9 11 12 14 15],"[847.5295965522886, 0.9956616052060737, 5.1196729919232535e-06]"
52,2,[   1    3    8 ... 2878 2881 2883],[ 0  1  2  3  5  6  8 10 11 14],"[1095.13601874024, 0.9928469241773963, 4.548908221774807e-06]"
53,2,[   0    1    5 ... 2880 2882 2883],[ 0  1  3  6  8 11 13 14],"[1044.0937380548303, 0.9944941500344116, 4.550257623913897e-06]"
54,2,[   0    1    5 ... 2880 2882 2883],[ 0  1  3  6  8 11 13 14],"[1044.848165967936, 0.9944941500344116, 4.55616279705151e-06]"
55,2,[   1    3    8 ... 2878 2881 2883],[ 0  1  2  3  5  6  8 10 11 14],"[1094.1366327381647, 0.9928469241773963, 4.54349031769593e-06]"
56,2,[   0    1    2 ... 2877 2880 2881],[ 2  5  6  7  8  9 14],"[964.0578060205502, 0.995260663507109, 4.626721680610798e-06]"
