,0,1,2,3
0,0,[   4    6   11 ... 2876 2879 2881],[ 1  3  5  6  7  9 12],"[1002.7107896543658, 0.9950564971751412, 4.579584900916969e-06]"
1,0,[   0    1    3 ... 2876 2877 2878],[ 2  5  8  9 11 12 13],"[960.0729921083665, 0.995125348189415, 4.679765510491094e-06]"
2,0,[   0    1    2 ... 2878 2879 2881],[ 1  3  4  7  8 13 15 16],"[973.6112905024239, 0.9944328462073765, 4.978911584892837e-06]"
3,0,[   2    3    4 ... 2879 2880 2883],[ 0  1  2  3  4  7  8  9 11 12 13],"[1155.3490235833556, 0.992371705963939, 4.815995410073143e-06]"
4,0,[   0    1    3 ... 2879 2882 2883],[ 0  1  4  6  7 11 12 13],"[1078.9250477394173, 0.9943422913719944, 4.479158636448009e-06]"
5,0,[   4    5    6 ... 2880 2881 2882],[ 5  7  9 10 12 13 16],"[832.6930009475582, 0.9950599858856739, 4.908651579524707e-06]"
6,0,[   3    7    8 ... 2877 2880 2881],[ 2  3  5  6  7  8 14 15],"[895.105189410323, 0.9943977591036415, 4.518611839165684e-06]"
7,0,[   2    4    5 ... 2881 2882 2883],[ 0  1  2  4  8 13 15],"[1239.00492867201, 0.9952380952380953, 4.648040536011265e-06]"
8,0,[   0    1    3 ... 2878 2881 2883],[ 0  1  6  7  8 10 11 14 16],"[1024.3510183068297, 0.9939393939393939, 4.860373711548054e-06]"
9,0,[   0    1    8 ... 2879 2881 2883],[ 0  1  2  4  5  6 10 12 13 14 15 16],"[1125.108629261693, 0.9917355371900827, 4.717468506472431e-06]"
10,0,[   3    7    8 ... 2877 2880 2881],[ 2  3  5  6  7  8 14 15],"[895.105189410323, 0.9943977591036415, 4.518611839165684e-06]"
11,0,[   4    5    6 ... 2880 2881 2882],[ 5  7  9 10 12 13 16],"[832.6930009475582, 0.9950599858856739, 4.908651579524707e-06]"
12,0,[   3    7    8 ... 2877 2880 2881],[ 2  3  5  6  7  8 14 15],"[895.1302529576507, 0.9943938332165382, 4.51530301717548e-06]"
13,0,[   0    1    3 ... 2879 2881 2883],[ 0  1  6  7 11 13 14 15 16],"[1005.2731285801468, 0.9941520467836258, 4.868135862953851e-06]"
14,0,[   0    1    2 ... 2878 2879 2881],[ 1  3  4  7  8 13 15 16],"[973.6112905024239, 0.9944328462073765, 4.978911584892837e-06]"
15,0,[   4    5    6 ... 2880 2881 2882],[ 5  7  9 10 12 13 16],"[832.6930009475582, 0.9950599858856739, 4.908651579524707e-06]"
16,0,[   4    5    6 ... 2880 2881 2882],[ 5  7  9 10 12 13 16],"[832.6930009475582, 0.9950599858856739, 4.908651579524707e-06]"
17,0,[   0    1    8 ... 2879 2881 2883],[ 0  1  2  4  5  6 10 12 13 14 15 16],"[1125.108629261693, 0.9917355371900827, 4.717468506472431e-06]"
18,0,[   0    1    2 ... 2878 2879 2881],[ 1  3  4  7  8 13 15 16],"[973.6112905024239, 0.9944328462073765, 4.978911584892837e-06]"
19,0,[   2    4    5 ... 2881 2882 2883],[ 0  1  6  8  9 10 13],"[1160.8385675937914, 0.9952348536419333, 4.903155884703271e-06]"
20,1,[   4    6   11 ... 2876 2879 2881],[ 1  3  5  6  7  9 12],"[1002.7107896543658, 0.9950564971751412, 4.579584900916969e-06]"
21,1,[   0    1    3 ... 2876 2877 2878],[ 2  5  8  9 11 12 13],"[960.0729921083665, 0.995125348189415, 4.679765510491094e-06]"
22,1,[   0    1    2 ... 2878 2879 2881],[ 1  3  4  7  8 13 15 16],"[973.6112905024239, 0.9944328462073765, 4.978911584892837e-06]"
23,1,[   2    3    4 ... 2879 2880 2883],[ 0  1  2  3  4  7  8  9 11 12 13],"[1155.3490235833556, 0.992371705963939, 4.815995410073143e-06]"
24,1,[   0    1    3 ... 2879 2882 2883],[ 0  1  4  6  7 11 12 13],"[1078.9250477394173, 0.9943422913719944, 4.479158636448009e-06]"
25,1,[   4    5    6 ... 2880 2881 2882],[ 5  7  9 10 12 13 16],"[832.6930009475582, 0.9950599858856739, 4.908651579524707e-06]"
26,1,[   3    7    8 ... 2877 2880 2881],[ 2  3  5  6  7  8 14 15],"[895.105189410323, 0.9943977591036415, 4.518611839165684e-06]"
27,1,[   2    4    5 ... 2881 2882 2883],[ 0  1  2  4  8 13 15],"[1239.00492867201, 0.9952380952380953, 4.648040536011265e-06]"
28,1,[   0    1    3 ... 2878 2881 2883],[ 0  1  6  7  8 10 11 14 16],"[1024.3510183068297, 0.9939393939393939, 4.860373711548054e-06]"
29,1,[   0    1    8 ... 2879 2881 2883],[ 0  1  2  4  5  6 10 12 13 14 15 16],"[1125.108629261693, 0.9917355371900827, 4.717468506472431e-06]"
30,1,[   1    2    7 ... 2879 2881 2883],[ 0  1  2  4  5  6  9 10 13 15 16],"[1249.1026302438304, 0.9925271739130435, 4.973425760091913e-06]"
31,1,[   0    1    3 ... 2879 2882 2883],[ 0  1  4  6  7 11 12 13],"[1076.470558806132, 0.9943382873319179, 4.474021334805603e-06]"
32,1,[   0    1    2 ... 2878 2879 2881],[ 1  3  4  7  8 13 15 16],"[973.3514211767788, 0.9944367176634215, 4.975831706484158e-06]"
